id,relbase_code,relbase_name,official_sku,product_id,match_type,confidence_level,mapping_notes,total_sales,first_seen_date,last_seen_date,inferred_category,inferred_variant,is_service_item,is_legacy_code,needs_manual_review,created_at,updated_at,description,product_id_relbase,url_image
173,ANU-CRSM_C01410,CM CRACKERS SAL DE MAR 135 GRS ESP20250314201458.720734,CRSM_U25010,56,description_fuzzy,medium,Fuzzy match: Crackers Sal de Mar 135g → Crackers Keto Sal de Mar (88%),3,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,5054873,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/5054873/images/small_thumb_CRACKER_SAL_DE_MAR_CUADRADA.jpg?X-Amz-Expires=3600&X-Amz-Date=20251020T223543Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=3436158966b19d2a0400364f28cf11289fea821c0ba56a9eb2d8dd83ff3479b4
160,ANU-CRAA_C01410,Caja Master Crackers Ajo Albahaca 120 grs 14 uds20250314201457.772729,CRAA_U13510,30,description_fuzzy,medium,Fuzzy match: Crackers 120g → Crackers Keto Ajo Albahaca 135 grs (76%),3,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,6533353,
246,ANU-IGUAZÚ_GRAberries260,Granola Berries 260 grs20250314201500.355850,ML-MLC2978641268,41,description_fuzzy,medium,"Fuzzy match: Granola Berries 260g → Granola Grana Low Carb Berries Y Semillas, Vegana, Sin Aceit (86%)",2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4039911,
194,ANU-DISTRIB_BAcacao16ud,Barrita Cacao Display 16 uds20250314201456.967169,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4039816,
195,ANU-DISTRIB_BAcacao1ud,Barrita Cacao 1 ud20250314201456.913904,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4039786,
288,ANU-TREMUS_AJOALBAHACA,Cracker Keto Ajo Albahaca20250314201458.891910,CRAA_U13510,30,description_fuzzy,high,Fuzzy match: Crackers → Crackers Keto Ajo Albahaca 135 grs (100%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4865829,
297,ANU-TREMUS_ROMERO,Cracker Keto Romero20250314201458.920621,CRRO_U13510,28,description_fuzzy,high,Fuzzy match: Crackers Romero → Crackers Keto Romero 135 grs (100%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4865806,
296,ANU-TREMUS_PIMIENTA,Cracker Keto Pimienta20250314201458.911721,CRAA_U13510,30,description_fuzzy,high,Fuzzy match: Crackers → Crackers Keto Ajo Albahaca 135 grs (100%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4865794,
342,GRKC_U21010_EM,UD GRANOLA KETO CACAO 210 GRS ESP,MLC2930070644,270,name_fuzzy,medium,Fuzzy match: Granola Cacao 210g → Granola Grana Cacao 260 G Bolsa Semillas (84%),3,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:26:28.611848,EMPORIO,4950161,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4950161/images/small_thumb_keto1080.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224537Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=7a6b64cf93047ed099c87ba199d63d572d1f110e9cb647c9d10463a8267961eb
330,CRRO_U12010,Cracker Romero 120 gr,CRRO_U13510,271,name_fuzzy,medium,Fuzzy match: Crackers Romero 120g → Crackers Keto Romero 135 grs (86%),3,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:26:30.843460,,6533355,
318,BAMC_U04010_EM,UD BARRA MANZANA GRANEL ESP,MLC1630337051,272,name_fuzzy,high,Fuzzy match: Barra → Barra Cereal Grana Sour Berries 5 Un (100%),3,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:26:33.009825,"EMPORIO
",4949966,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4949966/images/small_thumb_Barritamanzanaconsellovegano_9f3732ff-628b-47f2-ab3a-102c2bde64c1.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224533Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=9e87299457d99beef9c25423bed86b7b92d65c0b9cb8b08b92defa20e7059131
333,CRSM_U12010,Cracker Sal de Mar 120 gr,CRSM_U25010,273,name_fuzzy,medium,Fuzzy match: Crackers Sal de Mar 120g → Crackers Keto Sal de Mar (88%),3,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:26:34.673971,,6533354,
312,BACM_U04010_EM,UD BARRA CACAO MANÍ GRANEL ESP,BACM_U04010,274,name_fuzzy,high,Fuzzy match: Barra Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),3,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:26:36.938006,"EMPORIO
",4949952,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4949952/images/small_thumb_Barritacacaoconsellolowcarb_718eedc9-6e5c-49f4-b682-27f6e815e851.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224533Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=b40d8d217ac31500876328f867f1503fc844717c4e550434db0ceb16d2df2544
234,ANU-GRCA_C02010_UN,CM GRANOLA CACAO 260 GRS ESP20250314201458.825668,MLC2930070644,116,description_fuzzy,medium,Fuzzy match: Granola Cacao 260g → Granola Grana Cacao 260 G Bolsa Semillas (84%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,Unimarc,4938664,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4938664/images/small_thumb_grana-cacao-01_33558375-357f-4f77-b036-d94756dca249.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224541Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=6c21bf41c85477005727a171f574f046e0ed5f5d888a513805fc0265ae921918
292,ANU-TREMUS_CURCUMA,Cracker Keto Curcuma20250314201458.903258,CRAA_U13510,30,description_fuzzy,high,Fuzzy match: Crackers → Crackers Keto Ajo Albahaca 135 grs (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4865802,
259,ANU-MY-CD-717549,CAJAS DISPLAY BARRITA CACAO20250314201458.081542,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,2247437,
129,ANU-BAKC_U04010_WEB,BARRA KETO NUEZ x120250316110345.596878,BAKC_U04010,13,description_fuzzy,high,Fuzzy match: Barra Nuez → Barra Keto Nuez - 1 unidad (100%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4930689,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4930689/images/small_thumb_Barritaketoconselloketo_0fc25661-58d1-4ae0-91da-c27346621dcc.png?X-Amz-Expires=3600&X-Amz-Date=20251021T002015Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=b2b080939602321c77e3d5ca600c27a89605b3eb5b5b2ce4c2556aec12c35827
168,ANU-CRRO_C01410,CM CRACKERS ROMERO 135 GRS ESP20250314201458.694158,MLC2933751572,115,description_fuzzy,high,Fuzzy match: Crackers Romero 135g → Galletas Crackers Grana Keto Sabor Romero 135g Vegana (100%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,5054903,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/5054903/images/small_thumb_CRACKER_ROMERO_CUADRADA.jpg?X-Amz-Expires=3600&X-Amz-Date=20251020T224214Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=89dad163cc027f2e214a88589a3cd2c15d304c0d6da6d2c8ff536529bb7b20b6
182,ANU-DIRECTO_BAcacao1ud,Barrita Low Carb Cacao-Maní20250314201457.242555,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4021887,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4021887/images/small_thumb_Barritacacaoconsellolowcarb_32a200cf-49d4-4442-aeff-eee1cd61f6eb.png?X-Amz-Expires=3600&X-Amz-Date=20251021T002242Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=2f886ee858013a231b64a0ac7761350250c6dc22c9724225a28c504dbea58bd0
165,ANU-CRPM_C01410,CM CRACKERS PIMIENTA 135 GRS ESP20250314201458.669009,ML-MLC2930200766,40,description_fuzzy,high,Fuzzy match: Crackers 135g → Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana (100%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,5054883,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/5054883/images/small_thumb_CRACKER_PIMIENTA_CUADRADA.jpg?X-Amz-Expires=3600&X-Amz-Date=20251020T224214Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=2d82ba108012a8040f5b7a8c398006d2a48db07314dbdf88be25f767eb1276fc
309,ANU-WEB_DESchipscacao,Chips de Cacao20250314201458.277155,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4021968,
163,ANU-CRCU_C01410,CM CRACKERS CÚRCUMA 135 GRS ESP20250314201458.642550,ML-MLC2930200766,40,description_fuzzy,high,Fuzzy match: Crackers 135g → Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana (100%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,5054894,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/5054894/images/small_thumb_CRACKER_C%C3%9ARCUMA_CUADRADA.jpg?X-Amz-Expires=3600&X-Amz-Date=20251020T224214Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=07a1884890e647dadb8f84b6b8578dba933f491c743ca4e8f896635b13549430
176,ANU-CRSM_U25020,Cracker Sal de Mar Display 10 un20250314201459.009581,CRSM_U25010,56,description_fuzzy,high,Fuzzy match: Crackers Sal de Mar → Crackers Keto Sal de Mar (100%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,6533386,
328,CRPM_U13510_EM,UD CRACKERS PIMIENTA 135 GRS ESP,ML-MLC2930200766,277,name_fuzzy,high,Fuzzy match: Crackers 135g → Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana (100%),2,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:26:57.506725,EMPORIO,4950107,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4950107/images/small_thumb_cracker-pimienta-grana.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224536Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=7fc091dc2de0499b77e0703fc099af0e72be92d7d1e9c0c605821316329b60b0
320,BAMC_U20010_EM,UD BARRA MANZANA DP 5 UDS ESP,MLC1630337051,278,name_fuzzy,high,Fuzzy match: Barra → Barra Cereal Grana Sour Berries 5 Un (100%),2,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:26:58.702293,"EMPORIO
",4950040,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4950040/images/small_thumb_Cajabarritamanzanaselloveganonegro_e6896cf9-2c97-4346-b6e3-1ce38161dd80.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224533Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=341e64cc378bc498fc0e41739a3c79c800dba4c3f761a4dfcd18d34ec7f99b4e
313,BACM_U20010_EM,UD BARRA CACAO MANI DP 5 UDS ESP,BACM_U04010,279,name_fuzzy,high,Fuzzy match: Barra Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),2,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:27:00.127494,"EMPORIO
",4950024,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4950024/images/small_thumb_Cajabarritacacaoconsellolowcarb.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224533Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=2968db0c9136a91931285af259f976b12ef7c08a3676bc1acee1ba609059ae54
324,CRCU_U12010,Cracker Curcuma 120 gr,CRAA_U13510,280,name_fuzzy,medium,Fuzzy match: Crackers 120g → Crackers Keto Ajo Albahaca 135 grs (76%),2,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:27:07.531867,,6533360,
57,155,Granola keto bolsa 2 kilos,GRA-250-001,281,name_fuzzy,high,Fuzzy match: Granola → Granola 250g (100%),2,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:27:08.807182,,6533394,
247,ANU-IGUAZÚ_GRAcacao260,Granola Cacao 260 grs20250314201500.461142,MLC2930070644,116,description_fuzzy,medium,Fuzzy match: Granola Cacao 260g → Granola Grana Cacao 260 G Bolsa Semillas (84%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4039908,
136,ANU-BAMC_C20010,CM BARRA MANZANA GRANEL ESP20250314201458.590076,MLC1630337051,111,description_fuzzy,high,Fuzzy match: Barra → Barra Cereal Grana Sour Berries 5 Un (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,5054494,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/5054494/images/small_thumb_BARRA_MANZANA_FONFO_BLANCO_CUADRADA.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224522Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=31ca3df3e6bcc6524b09fa5c89e48343e27c72975a45b29a28538f8b7f506375
126,ANU-BAKC_C20010,CM BARRA KETO CACAO GRANEL ESP20250314201458.498070,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Barra Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,5054571,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/5054571/images/small_thumb_BARRA_KETO_UD_FONDO_BLANCO_CUADRADA.jpg?X-Amz-Expires=3600&X-Amz-Date=20251020T224522Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=90483b79eccd3b2f169b5164125de12c6435414aa6b8a90d341af596be1ef2f4
116,ANU-BACM_C20010,CM BARRA CACAO MANÍ GRANEL ESP20250314201458.433982,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Barra Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,5054449,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/5054449/images/small_thumb_BARRA_CACAO_MAN%C3%8D_PNG_FONDO_TRANSPARENTE_CUADRADA.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224522Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=271b8502abae5a50042e441cde7b4b31e99d437351a546894a0874ceec0cd433
299,ANU-TRICAO_BAcacao5ud,Barrita Cacao Display 5 uds20250314201456.987172,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4053853,
185,ANU-DIRECTO_BAketo1ud,Barrita Keto Cacao-Nuts20250314201457.079129,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4021897,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4021897/images/small_thumb_Barritaketoconselloketo_379156ba-f0a4-4ef7-af8a-a8ba355dbe8a.png?X-Amz-Expires=3600&X-Amz-Date=20251021T002243Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=4283fc84531b79de65d9b698b24a33d76379f6b7856e785ce5ff3979d3374a3c
87,ANU-745853840440,CRACKERS SABOR PIMIENTA20250314201459.269472,CRAA_U13510,30,description_fuzzy,high,Fuzzy match: Crackers → Crackers Keto Ajo Albahaca 135 grs (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4665139,
306,ANU-WEB_BAcacao16ud,"BARRITA LOW CARB CACAO-MANÍ, DISPLAY 16 UNIDADES20250314201457.253186",BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4031306,
99,ANU-B-BC-569258,Barrita Cacao20250314201456.892441,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,2291662,
237,ANU-GRKC_C02010,Caja Master Granola Keto 260 grs20250314201457.953757,GRA-250-001,2,description_fuzzy,high,Fuzzy match: Granola 260g → Granola 250g (92%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,6533376,
248,ANU-IGUAZÚ_GRAclásica260,Granola Clásica 260 grs20250314201500.571675,GRA-250-001,2,description_fuzzy,high,Fuzzy match: Granola 260g → Granola 250g (92%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4039903,
289,ANU-TREMUS_BACACAO5UDS,Barrita Cacao Mani Display 5 Unidades20250314201457.014911,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4865719,
290,ANU-TREMUS_BAKETO5UDS,Barrita Keto Cacao-Nuts Display 5 Unidades20250314201457.107895,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4865756,
295,ANU-TREMUS_GRACLASICA,Granola Clasica 20250314201500.498722,GRA-250-001,2,description_fuzzy,high,Fuzzy match: Granola → Granola 250g (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4865765,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4865765/images/small_thumb_pack-fanaticos-de-grana.jpg?X-Amz-Expires=3600&X-Amz-Date=20251020T224606Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=6e499b2f67f02e773cea82cc2435c8d008dd83b7823c1ce068694735cf21dab7
293,ANU-TREMUS_GRABERRIES,Granola Berries20250314201500.306327,ML-MLC2978641268,41,description_fuzzy,high,"Fuzzy match: Granola Berries → Granola Grana Low Carb Berries Y Semillas, Vegana, Sin Aceit (100%)",1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4865776,
321,BAMC_U64010_EM,UD BARRA MANZANA DP 16 UDS ESP,MLC1630337051,288,name_fuzzy,high,Fuzzy match: Barra → Barra Cereal Grana Sour Berries 5 Un (100%),1,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:28:12.250499,EMPORIO,4950070,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4950070/images/small_thumb_barrita-manzana.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224547Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=96b72f237113addee580dfa54723f9965688bda139238fc9dce1ce5e0e29fd8b
314,BACM_U64010_EM,UD BARRA CACAO MANI DP 16 UDS ESP,BACM_U04010,290,name_fuzzy,high,Fuzzy match: Barra Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),1,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:28:24.701776,EMPORIO,4950062,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4950062/images/small_thumb_barrita-cacao_ccfda24b-ca3b-45c9-80c1-cc69c6ac812d.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224547Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=92e0b7fa3af7b9d630500222f04f4c901f4d575e1d5abeb240747879c821e1f3
298,ANU-TREMUS_SALDEMAR,Cracker Keto Sal de Mar20250314201458.929360,CRSM_U25010,56,description_fuzzy,high,Fuzzy match: Crackers Sal de Mar → Crackers Keto Sal de Mar (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4865787,
254,ANU-KSMC_U03010,Keeper20250611195015.734055,KSMC_U03010,33,description_fuzzy,high,Fuzzy match: Keeper → Keeper Chocolate Maní 30 gr - 1 unidad (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,6598521,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/6598521/images/small_thumb_captura_de_pantalla_2025-03-26_a_la_s__1.47.15_p.m..png?X-Amz-Expires=3600&X-Amz-Date=20251020T223400Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=5b8c212641c730d0423f262eedf4ce0706a001d5fc65532c8f69f2f77a79352c
332,CRSM_U1000,CRACKERS KETO SAL DE MAR BANDEJA 1 KILO,CRSM_U25010,283,name_fuzzy,high,Fuzzy match: Crackers Sal de Mar → Crackers Keto Sal de Mar (100%),1,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:28:01.258936,,6548574,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/6548574/images/small_thumb_disen%CC%83o_sin_ti%CC%81tulo_2.png.png?X-Amz-Expires=3600&X-Amz-Date=20251020T220906Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=ec4990b270c7071938f33847efbfced471d5f6a7a64a408c5c3d36cb3d67a472
340,GRBE_U26010_EM,UD GRANOLA BERRIES 260 GRS ESP,ML-MLC2978641268,291,name_fuzzy,medium,"Fuzzy match: Granola Berries 260g → Granola Grana Low Carb Berries Y Semillas, Vegana, Sin Aceit (86%)",1,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:28:28.319174,EMPORIO,4950154,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4950154/images/small_thumb_granola-berries.jpg?X-Amz-Expires=3600&X-Amz-Date=20251020T224539Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=c6d199bdb9e9d2f60e9c6f0d6e3c181972ca1ca11c94f1e439df7c3f2758fd23
339,GRAL_U26010_EM,UD GRANOLA ALMENDRAS 260 GRS ESP,ML-MLC2967399930,292,name_fuzzy,medium,Fuzzy match: Granola Almendras 260g → Granola Grana Low Carb Almendras Y Semillas (87%),1,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:28:29.996193,EMPORIO,4950130,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4950130/images/small_thumb_pack-fanaticos-de-grana.jpg?X-Amz-Expires=3600&X-Amz-Date=20251020T224539Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=07463d01b34e0f42dcf22a9db85756370e953182a2b9e688403559e67c30afa1
